INFO  - Search here
INFO  - welcome admin
DEBUG  - Debugging Authentication
DEBUG  - Debugging User
2023-02-19 23:25:14,414 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?prop=extracts&explaintext=&titles=United+States&exintro=&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:25:14,419 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
2023-02-19 23:25:15,397 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&exintro=&explaintext=&format=json&prop=extracts&titles=United+States HTTP/1.1" 200 None
2023-02-19 23:25:51,747 INFO  - Search here
2023-02-19 23:25:51,749 INFO  - welcome admin
2023-02-19 23:25:51,751 DEBUG  - Debugging Authentication
2023-02-19 23:25:51,751 DEBUG  - Debugging User
2023-02-19 23:25:51,751 DEBUG  - Debugging Admin
2023-02-19 23:26:07,739 INFO  - Search here
2023-02-19 23:26:07,741 INFO  - welcome admin
2023-02-19 23:26:07,743 DEBUG  - Debugging Authentication
2023-02-19 23:26:07,743 DEBUG  - Debugging User
2023-02-19 23:26:07,744 DEBUG  - Debugging Admin
2023-02-19 23:26:49,230 DEBUG  - #get the keyword and store it in db
2023-02-19 23:26:49,230 DEBUG  - fetch the summary
2023-02-19 23:26:49,235 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:26:49,687 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?list=search&srprop=&srlimit=1&limit=1&srsearch=Keyword&srsearch=coronavirus&srinfo=suggestion&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:26:49,694 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
2023-02-19 23:26:50,813 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&format=json&limit=1&list=search&srinfo=suggestion&srlimit=1&srprop=&srsearch=Keyword&srsearch=coronavirus HTTP/1.1" 200 190
2023-02-19 23:26:50,820 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:26:51,222 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?prop=info%7Cpageprops&inprop=url&ppprop=disambiguation&redirects=&titles=Coronavirus&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:26:51,229 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
2023-02-19 23:26:52,246 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&format=json&inprop=url&ppprop=disambiguation&prop=info%7Cpageprops&redirects=&titles=Coronavirus HTTP/1.1" 200 457
2023-02-19 23:26:52,255 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:26:52,655 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?prop=extracts&explaintext=&titles=Coronavirus&exintro=&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:26:52,661 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
2023-02-19 23:26:53,680 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&exintro=&explaintext=&format=json&prop=extracts&titles=Coronavirus HTTP/1.1" 200 None
2023-02-19 23:27:18,970 INFO  - Search here
2023-02-19 23:27:18,972 INFO  - welcome admin
2023-02-19 23:27:18,973 DEBUG  - Debugging Authentication
2023-02-19 23:27:18,973 DEBUG  - Debugging User
2023-02-19 23:27:18,974 DEBUG  - Debugging Admin
2023-02-19 23:27:30,339 DEBUG  - #get the keyword and store it in db
2023-02-19 23:27:30,339 DEBUG  - fetch the summary
2023-02-19 23:27:30,347 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:27:30,748 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?list=search&srprop=&srlimit=1&limit=1&srsearch=Keyword&srsearch=coronavirus&srinfo=suggestion&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:27:30,753 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
2023-02-19 23:27:31,771 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&format=json&limit=1&list=search&srinfo=suggestion&srlimit=1&srprop=&srsearch=Keyword&srsearch=coronavirus HTTP/1.1" 200 190
2023-02-19 23:27:31,782 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:27:32,182 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?prop=info%7Cpageprops&inprop=url&ppprop=disambiguation&redirects=&titles=Coronavirus&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:27:32,187 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
2023-02-19 23:27:33,103 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&format=json&inprop=url&ppprop=disambiguation&prop=info%7Cpageprops&redirects=&titles=Coronavirus HTTP/1.1" 200 457
2023-02-19 23:27:33,109 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:27:33,513 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?prop=extracts&explaintext=&titles=Coronavirus&exintro=&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:27:33,517 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
2023-02-19 23:27:34,434 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&exintro=&explaintext=&format=json&prop=extracts&titles=Coronavirus HTTP/1.1" 200 None
2023-02-19 23:28:02,692 INFO  - Search here
2023-02-19 23:28:02,694 INFO  - welcome admin
2023-02-19 23:28:02,697 DEBUG  - Debugging Authentication
2023-02-19 23:28:02,697 DEBUG  - Debugging User
2023-02-19 23:28:02,698 DEBUG  - Debugging Admin
2023-02-19 23:29:26,354 INFO  - Search here
2023-02-19 23:29:26,356 INFO  - welcome admin
2023-02-19 23:29:26,358 DEBUG  - Debugging Authentication
2023-02-19 23:29:26,359 DEBUG  - Debugging User
2023-02-19 23:29:26,359 DEBUG  - Debugging Admin
2023-02-19 23:29:43,569 INFO  - Search here
2023-02-19 23:29:43,572 INFO  - welcome admin
2023-02-19 23:29:43,574 DEBUG  - Debugging Authentication
2023-02-19 23:29:43,574 DEBUG  - Debugging User
2023-02-19 23:29:43,575 DEBUG  - Debugging Admin
2023-02-19 23:29:59,691 INFO  - Search here
2023-02-19 23:29:59,692 INFO  - welcome admin
2023-02-19 23:29:59,694 DEBUG  - Debugging Authentication
2023-02-19 23:29:59,694 DEBUG  - Debugging User
2023-02-19 23:29:59,694 DEBUG  - Debugging Admin
2023-02-19 23:30:27,878 INFO  - Search here
2023-02-19 23:30:27,881 INFO  - welcome admin
2023-02-19 23:30:27,882 DEBUG  - Debugging Authentication
2023-02-19 23:30:27,882 DEBUG  - Debugging User
2023-02-19 23:30:27,883 DEBUG  - Debugging Admin
2023-02-19 23:30:34,827 DEBUG  - #get the keyword and store it in db
2023-02-19 23:30:34,827 DEBUG  - fetch the summary
2023-02-19 23:30:34,833 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:30:35,089 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?list=search&srprop=&srlimit=1&limit=1&srsearch=Keyword&srsearch=coronavirus&srinfo=suggestion&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:30:35,093 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
